persona_name,persona_archetype,question_id,question_category,run_number,brand,canonical,sentiment,rank,attributes,quote
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,1,Chipotle,Chipotle,positive,primary,"protein, variety, health","At Chipotle, if you skip the sour cream/cheese and don’t go crazy on rice, you can get a big bowl full of protein, beans, veggies, salsa, etc."
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,1,Qdoba,Qdoba,positive,secondary,"deals, variety","Qdoba does some good deals too, especially with student discounts or app coupons."
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,1,Wendy’s,Wendy's,positive,secondary,"app, deals, health",McDonald’s or Wendy’s sometimes have app rewards for salads or grilled options.
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,1,Dunkin’,Dunkin',positive,secondary,"convenience, variety","breakfast menus usually have lighter stuff (egg white, turkey sandwiches) even late at night at places like Dunkin’ or Starbucks."
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,1,Starbucks,Starbucks,positive,secondary,"convenience, variety","breakfast menus usually have lighter stuff (egg white, turkey sandwiches) even late at night at places like Dunkin’ or Starbucks."
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,2,Chick-fil-A,Chick-fil-A,positive,primary,"quality, health, app, deals, variety, protein",Chick-fil-A has grilled nuggets; ... Chick-fil-A and Wendy’s especially ... grilled market salad at Chick-fil-A ... Chick-fil-A grilled chicken sandwich + fruit cup (and watch for freebie deals in the app)
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,2,Wendy’s,Wendy's,positive,primary,"quality, health, app, deals, variety, protein","Wendy’s and McDonald’s both have grilled chicken sandwiches sometimes—worth checking the app ... Wendy’s especially ... Wendy’s lets you do this ... Wendy’s grilled chicken sandwich, trade fries for a baked potato or apple slices"
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,2,McDonald’s,McDonald's,neutral,mentioned,"variety, app",Wendy’s and McDonald’s both have grilled chicken sandwiches sometimes—worth checking the app ... a McDouble plus small fries at McD’s
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,2,Taco Bell,Taco Bell,positive,primary,"value, variety, health","two tacos at Taco Bell ... 2 Chicken Soft Tacos at Taco Bell (fresco style = more veggies, less sauce)"
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,2,Chipotle,Chipotle,positive,secondary,"health, protein, variety","Some places now have lighter “protein” or “bowl” options (like Chipotle, El Pollo Loco, Subway’s wraps, or even a grilled market salad at Chick-fil-A)"
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,2,El Pollo Loco,El Pollo Loco,positive,secondary,"health, protein, variety","Some places now have lighter “protein” or “bowl” options (like Chipotle, El Pollo Loco, Subway’s wraps, or even a grilled market salad at Chick-fil-A)"
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,2,Subway,Subway,positive,secondary,"health, protein, variety","Some places now have lighter “protein” or “bowl” options (like Chipotle, El Pollo Loco, Subway’s wraps, or even a grilled market salad at Chick-fil-A)"
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,3,Wendy’s,Wendy's,positive,secondary,health,Wendy’s Grilled Chicken Sandwich
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,3,McDonald's,McDonald's,positive,secondary,"health, value, deals",McDonald's Artisan Grilled Chicken (if it’s back in your area) are way lighter.
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,3,Taco Bell,Taco Bell,positive,primary,"protein, value, deals, variety","Taco Bell Power Bowls: Fill you up, decent protein, and basically a big burrito bowl."
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,3,Chick-fil-A,Chick-fil-A,positive,secondary,"health, deals, app",Chick-fil-A app sometimes has free rewards for salads or grilled nuggets.
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,3,Chipotle,Chipotle,positive,secondary,"health, variety","Chipotle/Tijuana Flats: Burrito bowls with half rice, skip the queso, load up on veggies and salsa."
Tyler,Deal-Hunting College Student,Q2_04,need_constraint,3,Tijuana Flats,Tijuana Flats,positive,secondary,"health, variety","Chipotle/Tijuana Flats: Burrito bowls with half rice, skip the queso, load up on veggies and salsa."
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,1,McDonald’s,McDonald's,positive,primary,"value, variety, deals, app, loyalty","the **McDonald’s $5 Meal Deal** is probably the king for value at a major chain. You get a McDouble or McChicken, small fries, 4-piece nuggets, and a small drink for $5"
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,1,Wendy’s,Wendy's,positive,secondary,"value, deals, app, loyalty, variety","**Wendy’s Biggie Bag** — $5 gets you a Jr. Bacon Cheeseburger or Crispy Chicken, fries, nuggets, and a drink. There’s almost always a mobile app deal for a $1 or $2 sandwich too if you check."
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,1,Taco Bell,Taco Bell,positive,secondary,"value, variety, deals, app, loyalty, innovation","**Taco Bell’s Value Menu** — The Cravings Value Menu is strong. The $5 Build-Your-Own Cravings Box (in the app) lands you an entree, a classic item, a side, and a drink for $5-6."
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,1,Burger King,Burger King,positive,secondary,"value, deals, app, loyalty","**Burger King Your Way Deal** — $5 for a full meal (Whopper Jr., small fries, 4-piece nuggets, small drink). Also, check BK’s app offers since their coupons rack up fast."
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,2,McDonald’s,McDonald's,positive,primary,"value, variety, app, deals","the McDonald’s $5 Meal Deal (if it’s available in your area). It just came back and you get: ... That’s a *lot* of food for $5 and it hits all the cravings: burger, chicken, fries, and a drink. The app sometimes has even better exclusive offers, like buy-one-get-one or bonus points on certain days, so check those, too."
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,2,Wendy’s,Wendy's,positive,secondary,value,"Wendy’s $5 Biggie Bag: Jr. Bacon Cheeseburger or Crispy Chicken Sandwich, 4 nuggets, small fries, small drink."
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,2,Taco Bell,Taco Bell,positive,secondary,"value, variety, app",Taco Bell’s My Cravings Box ($5-6): Customizable combo plus it’s only on the app.
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,2,Burger King,Burger King,positive,secondary,value,"Burger King’s $6 Your Way Deal: Small Whopper Jr., 4 nuggets, small fries, small drink."
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,3,Wendy’s,Wendy's,positive,primary,"value, variety, deals, app","Honestly, right now, the **Wendy’s Biggie Bag** is probably the best value meal at a major fast food chain."
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,3,McDonald’s,McDonald's,neutral,secondary,value,"especially compared to McDonald’s or BK where the ""value"" meals often creep to $7-8."
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,3,BK,Burger King,neutral,secondary,value,"especially compared to McDonald’s or BK where the ""value"" meals often creep to $7-8."
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,3,Jack in the Box,Jack in the Box,positive,secondary,"variety, convenience","**Jack in the Box’s $6 Sauced & Loaded Snoop’s Munchie Meal:** Hella snacks in one box, sometimes available late night."
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,3,Taco Bell,Taco Bell,positive,secondary,"variety, deals, app",**Taco Bell’s Deluxe Cravings Box:** $7–8 but sometimes you get a free drink with the app.
Tyler,Deal-Hunting College Student,Q2_05,need_constraint,3,Burger King,Burger King,neutral,secondary,value,"**Burger King’s $6 Your Way Meal:** Burger, fries, nuggets, drink, but portions are a bit smaller."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,1,Wendy’s,Wendy's,positive,secondary,"value, taste, deals, app","Wendy’s Spicy Chicken Sandwich is still a go-to. You can usually get it for $5–6, and their app always has deals—free fries, $1 off, BOGOs, that kinda stuff."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,1,Popeyes,Popeyes,positive,primary,"taste, quality, deals, app","But for the hype, Popeyes’ Classic or Spicy Chicken Sandwich is really legit. It’s juicier, the breading is crunchier, and the pickles actually slap. It’s usually $4–5, but with a combo or add-ons, it gets pricier. Their app has deals on combos or points for freebies, so if you stack that, it’s actually worth it."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,1,KFC,KFC,positive,mentioned,"value, deals, app","If you’re talking limited stuff, KFC’s Classic Chicken Sandwich is sleeper-good and sometimes drops into meal deal territory for like $6–7 with fries and a drink if you use their app rewards."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,1,Chick-fil-A,Chick-fil-A,neutral,mentioned,taste,"Chick-fil-A tastes fresh with the pickle thing, but you’ll almost never get it below $5 and they barely ever put out real deals—plus Sundays suck if you’re hunting for late-night food."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,2,Popeyes,Popeyes,positive,primary,"taste, quality, deals, app","Still the GOAT for me: big, juicy, super-crispy, tangy mayo, and that buttery brioche bun just smacks. It’s $4.99 at most spots, sometimes less with app deals (seriously, check their “Digital Exclusives” in the app, they always have combos or BOGO deals)."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,2,Wendy’s,Wendy's,positive,secondary,"value, taste, deals, app","Solid breading, good flavor (especially with spicy), and they run crazy rewards—got mine for $2 last week with a mobile app deal."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,2,Chick-fil-A,Chick-fil-A,positive,secondary,"consistency, taste, app, loyalty","Super consistent, that pickle snap, and a softer bun. App makes it easy to score a free sandwich every couple months if you play their points right."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,2,Jack in the Box,Jack in the Box,positive,secondary,"deals, app, value","Actually pretty underrated, and their app always has wacky BOGO or $2-off deals."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,2,McDonald’s,McDonald's,neutral,mentioned,"deals, app, convenience","Decent after 10pm (late-night cravings), but I always use their $1 off deal in the app."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,2,KFC,KFC,neutral,mentioned,"value, deals, app",Sometimes two for $7 with app—sleeper pick if you want max value.
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,2,Burger King,Burger King,neutral,mentioned,"deals, app, innovation","Burger King drops random spicy versions or honey-glazed ones, usually with killer app coupons."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,3,Wendy’s,Wendy's,positive,primary,"value, taste, app, deals","Wendy’s $1.99 Classic Chicken Sandwich deal (check their app, it pops up all the time) is basically unbeatable if you’re on a budget. It’s solid—crispy, thick, not super greasy, and way cheaper than everyone else."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,3,McDonald’s,McDonald's,negative,mentioned,value,"The McDonald’s McChicken is cheap, but it’s definitely a tier below taste-wise."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,3,Popeyes,Popeyes,positive,secondary,"taste, deals, app, quality","Popeyes’ Spicy Chicken Sandwich is fire. Sometimes they’ll do BOGO or $3 sandwich deals in the app, and that’s clutch—it’s the GOAT for flavor. Super crispy, that spicy mayo hits different, and the bun’s legit."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,3,Chick-fil-A,Chick-fil-A,positive,secondary,"taste, app, quality","Chick-fil-A’s Spicy Deluxe is also elite if you’re in the mood for pickles and that OG flavor, but even with app rewards it’s still pricier than Popeyes."
Tyler,Deal-Hunting College Student,Q3_01,comparative_evaluative,3,Burger King,Burger King,positive,secondary,"deals, app, value, taste","keep an eye on Burger King—they’re always running app promos on their chicken sandwiches, and their Royal Crispy Chicken, especially the spicy one, is surprisingly good when you catch it for $2.49 or in a combo deal."
Tyler,Deal-Hunting College Student,Q3_02,comparative_evaluative,1,McDonald’s,McDonald's,positive,primary,"value, deals, app, convenience, portability","You can’t beat their app deals—like two Sausage McMuffin with Egg for $5 (sometimes less, depends on location/deals). Hash browns slap, and I always watch for BOGO or $1 coffee."
Tyler,Deal-Hunting College Student,Q3_02,comparative_evaluative,1,Wendy’s,Wendy's,positive,secondary,"value, deals, app, taste","Wendy’s: Low-key underrated. The Breakfast Baconator is amazing, and their seasoned potatoes? Way better than typical hash browns. The app constantly has “$2 off $10” or even free breakfast sandwiches with purchase deals."
Tyler,Deal-Hunting College Student,Q3_02,comparative_evaluative,1,Taco Bell Breakfast,Taco Bell,positive,secondary,"value, deals, app, variety","Taco Bell Breakfast: If you want to mix it up, their breakfast crunchwraps are legit and you can snag a combo (including those little hash brown discs and a drink) for under $6 with app offers."
Tyler,Deal-Hunting College Student,Q3_02,comparative_evaluative,1,Chick-fil-A,Chick-fil-A,positive,mentioned,"deals, app, quality","Chick-fil-A: A little pricier, but you can get the free chicken biscuit reward with their app sometimes. Super solid, but not as budget-friendly unless you catch the deals."
Tyler,Deal-Hunting College Student,Q3_02,comparative_evaluative,2,Wendy’s,Wendy's,positive,primary,"value, taste, deals, app","Wendy’s is super solid for breakfast, especially if you can hit a deal. Their Honey Butter Chicken Biscuit is fire, and their breakfast potatoes are way better than most. The app usually has BOGO or $1 biscuit sandwich deals."
Tyler,Deal-Hunting College Student,Q3_02,comparative_evaluative,2,McDonald’s,McDonald's,positive,primary,"value, deals, app, taste","McDonald’s is classic. If you’re into McMuffins or McGriddles, it’s worth checking the app—they always have some $1 or BOGO sandwich deal going on. Plus, you can’t really beat a sausage burrito for like $2."
Tyler,Deal-Hunting College Student,Q3_02,comparative_evaluative,2,Taco Bell,Taco Bell,positive,secondary,"value, variety, app, deals, loyalty","Taco Bell actually has a good breakfast if you’re feeling something a little different. The Breakfast Crunchwrap is filling and usually under $4. Their app gives you points pretty quick, and sometimes has free drink offers."
Tyler,Deal-Hunting College Student,Q3_02,comparative_evaluative,2,Jack in the Box,Jack in the Box,positive,secondary,"convenience, variety, value",Jack in the Box is perfect if it’s super late (or early?) since they do breakfast all day. 2 for $6 croissants or the loaded breakfast sandwich is clutch.
Tyler,Deal-Hunting College Student,Q3_02,comparative_evaluative,3,McDonald’s,McDonald's,positive,primary,"value, deals, app, taste, variety, convenience, loyalty","Their breakfast deals are pretty unbeatable. That 2 for $4 mix-and-match (usually sausage McMuffin and sausage biscuit) goes hard. Plus, if you use the app, you can almost always snag a BOGO or like $1 hashbrown. Also, the McGriddles? Fire, if you’re into sweet and savory."
Tyler,Deal-Hunting College Student,Q3_02,comparative_evaluative,3,Wendy’s,Wendy's,positive,secondary,"value, deals, app, taste, variety","Underrated imo. Their Breakfast Baconator is a monster, but it’s usually like $5 by itself. The Wendy’s app, though, often gives a $2 breakfast sandwich deal or free seasoned potatoes with any purchase, so you can get a solid meal for $5-ish with the deals. Plus, their croissant sandwiches are slept on."
Tyler,Deal-Hunting College Student,Q3_02,comparative_evaluative,3,Taco Bell,Taco Bell,positive,secondary,"value, deals, app, taste, variety, convenience, loyalty","Cheapest way to get stuffed in the AM — their $1.49 breakfast burritos, and if you wanna ball out, the Breakfast Crunchwrap is always clutch. The app has BOGO offers sometimes, and you can rack up rewards pretty quick."
Tyler,Deal-Hunting College Student,Q3_02,comparative_evaluative,3,Burger King,Burger King,positive,secondary,"value, deals, app, variety","They have a 2 for $5 mix and match, and like the croissan’wiches. BK’s app throws out a lot of random $1 or $2 combo deals too — check the “offers” tab before ordering."
Tyler,Deal-Hunting College Student,Q3_03,comparative_evaluative,1,Taco Bell,Taco Bell,positive,primary,"value, variety, taste, innovation, deals, app, loyalty, health, convenience","Honestly, I’d probably go with Taco Bell. It just makes sense for me—cheap, tons of variety, crazy flavor combos, and they’re always dropping those wild limited-time items. Plus, their app deals are actually legit, and the rewards rack up super fast (like you literally get free stuff pretty much every other visit if you play it right). I can get full for under $7 easy, and there’s options when I’m feeling healthy-ish (like the Power Bowl) or when it’s 1 a.m. and I just want to destroy a Crunchwrap. Also, nobody beats their $5 boxes for value. So yeah, Taco Bell wins for me."
Tyler,Deal-Hunting College Student,Q3_03,comparative_evaluative,2,Taco Bell,Taco Bell,positive,primary,"value, variety, deals, app, loyalty, innovation","Honestly, I'd go with Taco Bell. It’s not the *absolute best* food ever, but for a broke college student, it seriously gives the most bang for your buck. Their value menu stays stacked—like, you can get a whole meal for under $6 easy, and they’re always dropping some wild new item or deal on the app. Plus, the cravings box is clutch, and the app rewards are actually decent."
Tyler,Deal-Hunting College Student,Q3_03,comparative_evaluative,3,Taco Bell,Taco Bell,positive,primary,"value, deals, innovation, variety, app, convenience","Honestly, I’d probably go with Taco Bell. The value is just too good—like, their $5 box deals are clutch, and there’s always some random new LTO thing to try. Plus, their app deals are actually worth it, so you can almost always find a way to eat for cheap. They have breakfast, late-night hours, tons of sauces for free, and you can customize stuff a lot without getting weird looks."
Tyler,Deal-Hunting College Student,Q3_03,comparative_evaluative,3,Wendy’s,Wendy's,positive,secondary,"value, deals","Runner up would maybe be Wendy’s because of their 4 for $4 or whatever deal, but Taco Bell wins for the variety and secret menu hacks."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,1,Chick-fil-A,Chick-fil-A,positive,primary,"consistency, quality, service, value, app, loyalty","Honestly, I'd say **Chick-fil-A** is probably the most reliable fast food chain out there. It’s super rare to get a bad meal from them—my food’s pretty much always fresh, the order is right, and the staff is actually friendly (which almost feels weird for fast food). Even when I’m hitting them up late, their quality stays consistent."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,1,Raising Cane’s,Raising Cane's,positive,secondary,"consistency, quality","If you don’t have a Chick-fil-A nearby, **Raising Cane’s** is another one that almost never misses, at least in my experience. Their menu’s simple, so there’s less chance to screw up."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,1,McDonald's,McDonald's,positive,secondary,"consistency, value, app, loyalty","For big national chains, **McDonald's** is honestly solid if you stick to the basics like McDoubles, fries, or nuggets. Stuff like the shakes or their fancier burgers can be hit or miss depending on the location and hour, but you know what you’re getting."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,1,Subway,Subway,negative,mentioned,consistency,Subway and Burger King are way more inconsistent IMO.
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,1,Burger King,Burger King,negative,mentioned,consistency,Subway and Burger King are way more inconsistent IMO.
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,1,Taco Bell,Taco Bell,neutral,mentioned,"value, consistency","Taco Bell is all over the place—sometimes fire, sometimes lukewarm sadness—but at least it’s always cheap."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,2,Chick-fil-A,Chick-fil-A,positive,primary,"consistency, quality, service, speed, taste, convenience, deals, app","Chick-fil-A is probably the most reliable fast food chain out there. I barely ever have a bad experience with them—the food is always hot, the chicken is always juicy, and their service is crazy consistent, even when they’re slammed. Plus, they’re fast about it, and the orders almost never get messed up. If I’m spending my money and want zero surprises, that’s usually my move."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,2,Culver’s,Culver's,positive,secondary,"quality, taste","Culver’s if you’re in the Midwest (burgers always fresh, fries are fire)."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,2,Raising Cane’s,Raising Cane's,positive,secondary,consistency,Raising Cane’s if you’re into chicken fingers (super consistent).
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,2,Panera,Panera Bread,positive,secondary,"consistency, variety",Panera for sandwiches/soups (pricy sometimes but you know what you’re getting).
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,2,Five Guys,Five Guys,positive,secondary,"quality, deals","Five Guys too, but that’s outside my *usual* budget if I’m not using some kind of deal."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,2,McDonald’s,McDonald's,neutral,mentioned,,"McDonald’s, Taco Bell, Wendy’s, etc.—they’re all hit or miss depending on the location, time, and who’s working."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,2,Taco Bell,Taco Bell,neutral,mentioned,,"McDonald’s, Taco Bell, Wendy’s, etc.—they’re all hit or miss depending on the location, time, and who’s working."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,2,Wendy’s,Wendy's,neutral,mentioned,,"McDonald’s, Taco Bell, Wendy’s, etc.—they’re all hit or miss depending on the location, time, and who’s working."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,3,Chick-fil-A,Chick-fil-A,positive,primary,"consistency, quality, service, taste, app, deals","But for me, Chick-fil-A is probably the most reliable. Their food usually tastes fresh, service is on point, and even when I roll through late at night, my order’s right and the chicken’s not dry or sketchy. Plus, their app deals (free sandwiches, reward points, sometimes fries) are clutch."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,3,Raising Cane’s,Raising Cane's,positive,secondary,"consistency, variety","Raising Cane’s if you have one nearby. Their menu is super simple, so it’s hard for them to mess up. You know exactly what you’re getting."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,3,Culver’s,Culver's,positive,mentioned,quality,Culver’s (if you’re Midwest/East coast) – burgers and custard are almost always good quality.
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,3,McDonald’s,McDonald's,neutral,mentioned,"consistency, app, deals","McDonald’s is a classic, but honestly, it depends a lot on the location and who’s working that night."
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,3,In-N-Out,In-N-Out Burger,positive,mentioned,"consistency, variety",In-N-Out (West Coast) – super consistent but the menu is limited.
Tyler,Deal-Hunting College Student,Q3_04,comparative_evaluative,3,Taco Bell,Taco Bell,neutral,mentioned,"app, deals","Late-night, I usually swing for Taco Bell or McDonald’s—then just pray for decent quality and use the app rewards to soften the blow if it’s mediocre."
Tyler,Deal-Hunting College Student,Q3_05,comparative_evaluative,1,Wendy’s,Wendy's,positive,primary,"taste, innovation, value, app, deals","Honestly, **Wendy’s** has seriously stepped up their game lately. Their burgers taste fresher than they used to, and they’ve been introducing some solid new options (like those ghost pepper items and that breakfast croissant lineup). The $5 Biggie Bag is clutch when you’re on a budget, and their app always has something decent in the offers tab."
Tyler,Deal-Hunting College Student,Q3_05,comparative_evaluative,1,McDonald’s,McDonald's,neutral,mentioned,,"It’s not like McDonald’s has gotten worse, but Wendy’s definitely leveled up."
Tyler,Deal-Hunting College Student,Q3_05,comparative_evaluative,2,Wendy’s,Wendy's,positive,primary,"quality, taste, innovation, deals, app, value","Honestly? **Wendy’s** has been stepping it up lately. Their spicy chicken sandwich has always slapped, but their burgers actually taste fresher now (and the toasted buns aren’t a lie anymore). Plus, they keep dropping new stuff like those ghost pepper fries and loaded nacho stuff, so it’s not the same boring menu.

They’ve also been killing it with app deals—like that $1 breakfast biscuit promo a while back, free fries with purchase, or buy-one-get-one chicken sandwiches. The quality jump paired with those rewards? Hard to beat on a budget."
Tyler,Deal-Hunting College Student,Q3_05,comparative_evaluative,2,Arby’s,Arby's,positive,secondary,"innovation, quality","Honorable mention: **Arby’s** legit tries more weird LTOs (even their chicken nuggets got better), but Wendy's is the one I hit up when I want good value and something new."
Tyler,Deal-Hunting College Student,Q3_05,comparative_evaluative,3,Wendy’s,Wendy's,positive,primary,"taste, quality, deals, app, value","Wendy’s has really stepped it up. Their burgers taste fresher than they did a couple of years ago, the fries are better (the “Hot & Crispy” style actually holds up), and their deals on the app are fire—like $1 biscuits for breakfast, or those 4 for $4 and Biggie Bag meal combos that just destroy everyone else for value."
Tyler,Deal-Hunting College Student,Q3_05,comparative_evaluative,3,Taco Bell,Taco Bell,positive,secondary,"variety, innovation, deals, app, loyalty","Taco Bell is also in a good place right now. They’ve brought back stuff people begged for (like nacho fries and the volcano menu), and there’s always something weird or new to try if you like variety. Their new app deals and rewards system are actually worth it too—I’ve gotten free tacos, burritos, and exclusive menu items just for checking in or ordering ahead."
Tyler,Deal-Hunting College Student,Q3_05,comparative_evaluative,3,McDonald’s,McDonald's,neutral,mentioned,"deals, app","McDonald’s is… McDonald’s, but their app is almost a cheat code for free and discounted stuff, so if you factor that in, they’re almost always worth considering."
Tyler,Deal-Hunting College Student,Q4_01,discovery_trend,1,Taco Bell,Taco Bell,positive,primary,"value, app, loyalty, variety, taste, convenience",One order I think is super slept-on is Taco Bell's **Cheesy Gordita Crunch**—especially if you use the app.
Tyler,Deal-Hunting College Student,Q4_01,discovery_trend,1,McDonald’s,McDonald's,positive,secondary,"value, taste, variety","Bonus that slaps: **McDonald’s McChicken + Hot ‘n Spicy McChicken**. Order both from the value menu (they’re like $2 each), stack them together, and you’ve got a “McGangBang” (it’s a real secret menu thing)."
Tyler,Deal-Hunting College Student,Q4_01,discovery_trend,2,Jack in the Box,Jack in the Box,positive,primary,"value, app, deals, taste, convenience",One that I feel like people don’t talk about enough is the Jack in the Box “Loaded Tiny Tacos”—especially when you use the app because they almost always have a coupon to get them for like $3–$4.
Tyler,Deal-Hunting College Student,Q4_01,discovery_trend,2,McDonald’s,McDonald's,positive,secondary,"deals, app, variety, value","Another sleeper is the McDonald’s McChicken but “Spicy” version (not always on the menu, but a lot of locations will make it if you ask for spicy sauce or add buffalo sauce). Also, their app has that $1 large fries deal like every other week."
Tyler,Deal-Hunting College Student,Q4_01,discovery_trend,2,Taco Bell,Taco Bell,positive,secondary,"value, variety, taste, convenience","Also, Taco Bell’s “Cheesy Bean & Rice Burrito”—it’s way more filling than the price ($1.49 or sometimes $1 on the value menu), and if you jazz it up with some of their free sauces (chipotle, fire, creamy jalapeño), it’s actually a solid late-night move."
Tyler,Deal-Hunting College Student,Q4_01,discovery_trend,2,Wendy’s,Wendy's,positive,secondary,"value, variety, taste, deals","And, if you want to hack stuff, try Wendy’s “Biggie Bag” with a side of ghost pepper ranch—it’s like $5, gets you a burger, nuggets, fries, and a drink."
Tyler,Deal-Hunting College Student,Q4_01,discovery_trend,3,Jack in the Box,Jack in the Box,positive,primary,"value, taste, convenience","the Jack in the Box Breakfast Jack is way underrated. It’s super cheap (usually like $2–$3), has egg, ham, and cheese on a warm bun, and you can snag it all day, not just breakfast hours."
Tyler,Deal-Hunting College Student,Q4_01,discovery_trend,3,Wendy’s,Wendy's,positive,secondary,"value, taste, convenience","Another slept on order: the Wendy’s 4 for $4 (or Biggie Bag, depending on location). You get a junior bacon cheeseburger (which honestly slaps), nuggets, fries, and a drink for around $5. It’s stupid good value, especially late at night when you’re broke and starving."
Tyler,Deal-Hunting College Student,Q4_01,discovery_trend,3,Taco Bell,Taco Bell,positive,secondary,"value, taste, app","pro-tip—Taco Bell’s Cheesy Bean and Rice Burrito. It’s like $1.50, filling as heck, and you can customize it with app-exclusive stuff (or sauces) for little to nothing."
Tyler,Deal-Hunting College Student,Q4_01,discovery_trend,3,McDonald’s,McDonald's,positive,secondary,"value, taste","If you want something less obvious, McDonald’s McDouble, add Big Mac sauce (sometimes they charge like 30 cents, sometimes free). It tastes almost like a Big Mac but way cheaper. I order it all the time."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,1,Wendy’s,Wendy's,positive,primary,"variety, deals, app, taste","Wendy’s just dropped a few new sauce flavors for their nuggets—Honey BBQ, Garlic Parm, and Buffalo. They’re doing mix & match deals in the app, so you can try a few for cheap. Worth it if you like their nuggets and want something new."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,1,Taco Bell,Taco Bell,positive,primary,"variety, deals, app, value, convenience","They rotate new loaded toppings—sometimes steak, sometimes vegan “beef.” They’re almost always on some $3 Box or BOGO deal if you have the app. Solid snack, especially late-night."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,1,McDonald’s,McDonald's,positive,primary,"innovation, deals, app, taste","This just dropped—basically vanilla soft serve with butterscotch caramel chunks and candy. I’d never pay full price for McFlurries, but there’s usually a $1 off dessert in the app. If you have a sweet tooth, it’s solid."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,1,Popeyes,Popeyes,positive,primary,"quality, taste, deals, app","Their chicken is always good, but the new BBQ sauce is genuinely fire and you can score a free regular side if you order through the Popeyes app (sometimes with a $5 minimum)."
